Version;Implicit;DataOwnerCode;UserStopCode;TimingPointCode;GetIn;GetOut;Name;Town;UserStopAreaCode;StopSideCode;RoadSideEqDataOwnerCode;RoadSideEqUnitNumber;MinimalStopTime;StopSideLength;Description;UserStopType;QuayCode
1;true;CXX;38310560;38310560;1;1;Hoogkarspel, Krokusstraat;Hoogkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38310570;38310570;1;1;Hoogkarspel, Kerspelweg;Hoogkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38310580;38310580;1;1;Hoogkarspel, Kerspelweg;Hoogkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38310590;38310590;1;1;Hoogkarspel, Krokusstraat;Hoogkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38310600;38310600;1;1;Lutjebroek, P.J. Jongstraat;Lutjebroek;lutstn;;;;0;;;PASSENGER;
1;true;CXX;38310640;38310640;1;1;Hoogkarspel, Julianastraat;Hoogkarspel;hksrhp;;;;0;;;PASSENGER;
1;true;CXX;38310650;38310650;1;1;Hoogkarspel, Julianastraat;Hoogkarspel;hksrhp;;;;0;;;PASSENGER;
1;true;CXX;38310660;38310660;1;1;Hoogkarspel, Station;Hoogkarspel;hksns;;;;0;;;PASSENGER;
1;true;CXX;38310670;38310670;1;1;Hoogkarspel, Station;Hoogkarspel;hksns;;;;0;;;PASSENGER;
1;true;CXX;38320040;38320040;1;1;Midwoud, Dorpsstraat;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320060;38320060;1;1;Midwoud, Yvo Janszlaan;Midwoud;mdwkla;;;;0;;;PASSENGER;
1;true;CXX;38320070;38320070;1;1;Oostwoud, Stoomzuivelfabriek;Oostwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320080;38320080;1;1;Midwoud, De Zuid;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320090;38320090;1;1;Midwoud, Oostwouder Dorpsstraat;Midwoud;owdols;;;;0;;;PASSENGER;
1;true;CXX;38320100;38320100;1;1;Midwoud, Korteling;Midwoud;mdwgmh;;;;0;;;PASSENGER;
1;true;CXX;38320110;38320110;1;1;Midwoud, Oostwouder Dorpsstraat;Midwoud;owdols;;;;0;;;PASSENGER;
1;true;CXX;38320120;38320120;1;1;Midwoud, Oostwouder Dorpsstraat;Midwoud;owdols;;;;0;;;PASSENGER;
1;true;CXX;38320130;38320130;1;1;Midwoud, Korteling;Midwoud;mdwgmh;;;;0;;;PASSENGER;
1;true;CXX;38320140;38320140;1;1;Midwoud, Oostwouder Dorpsstraat;Midwoud;owdols;;;;0;;;PASSENGER;
1;true;CXX;38320150;38320150;1;1;Midwoud, De Zuid;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320160;38320160;1;1;Oostwoud, Stoomzuivelfabriek;Oostwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320170;38320170;1;1;Midwoud, Yvo Janszlaan;Midwoud;mdwkla;;;;0;;;PASSENGER;
1;true;CXX;38320190;38320190;1;1;Midwoud, Dorpsstraat;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38320200;38320200;1;1;Oostwoud, Heemraad Witweg;Oostwoud;owdhww;;;;0;;;PASSENGER;
1;true;CXX;38320210;38320210;1;1;Oostwoud, Heemraad Witweg;Oostwoud;owdhww;;;;0;;;PASSENGER;
1;true;CXX;38320220;38320220;1;1;Hauwert, Liederik;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320230;38320230;1;1;Hauwert, Notweg;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320240;38320240;1;1;Hauwert, Notweg;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320250;38320250;1;1;Hauwert, N.H. Kerk;Hauwert;haunhk;;;;0;;;PASSENGER;
1;true;CXX;38320260;38320260;1;1;Hauwert, N.H. Kerk;Hauwert;haunhk;;;;0;;;PASSENGER;
1;true;CXX;38320270;38320270;1;1;Hauwert, Garage Balk;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320280;38320280;1;1;Hauwert, Garage Balk;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320290;38320290;1;1;Hauwert, Hauwert nr. 19;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320300;38320300;1;1;Hauwert, Hauwert nr. 19;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320320;38320320;1;1;Hauwert, Hauwert nr. 5;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38320330;38320330;1;1;Hauwert, N.H. Kerk;Hauwert;haunhk;;;;0;;;PASSENGER;
1;true;CXX;38320340;38320340;1;1;Hauwert, N.H. Kerk;Hauwert;haunhk;;;;0;;;PASSENGER;
1;true;CXX;38321070;38321070;1;1;Opperdoes, Almersdorperbrug;Opperdoes;opsadb;;;;0;;;PASSENGER;
1;true;CXX;38327050;38327050;1;1;Hauwert, Hauwert nr. 5;Hauwert;haunr5;;;;0;;;PASSENGER;
1;true;CXX;38327060;38327060;1;1;Hauwert, Hauwert nr. 19;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38327070;38327070;1;1;Hauwert, Garage Balk;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38327080;38327080;1;1;Hauwert, N.H. Kerk;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38327090;38327090;1;1;Oostwoud, Heemraad Witweg;Oostwoud;;;;;0;;;PASSENGER;
1;true;CXX;38327100;38327100;1;1;Oostwoud, Stoomzuivelfabriek;Oostwoud;;;;;0;;;PASSENGER;
1;true;CXX;38327110;38327110;1;1;Midwoud, Oostwouder Dorpsstraat;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38327120;38327120;1;1;Midwoud, Korteling;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38327130;38327130;1;1;Midwoud, De Zuid;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38327140;38327140;1;1;Midwoud, Yvo Janszlaan;Midwoud;;;;;0;;;PASSENGER;
1;true;CXX;38330030;38330030;1;1;De Weere, De Hooge Weere;De Weere;dwrrkk;;;;0;;;PASSENGER;
1;true;CXX;38330510;38330510;1;1;Lambertschaag, Oosterboekelweg;Lambertschaag;lbsobw;;;;0;;;PASSENGER;
1;true;CXX;38330520;38330520;1;1;Sijbekarspel, Vekenweg;Sijbekarspel;sybvkw;;;;0;;;PASSENGER;
1;true;CXX;38330530;38330530;1;1;Lambertschaag, Mijnsherenweg;Lambertschaag;lbsmhw;;;;0;;;PASSENGER;
1;true;CXX;38330540;38330540;1;1;De Weere, De Hooge Weere;De Weere;dwrrkk;;;;0;;;PASSENGER;
1;true;CXX;38330550;38330550;1;1;Abbekerk, Oude Gemeentehuis;Abbekerk;abkgmh;;;;0;;;PASSENGER;
1;true;CXX;38330570;38330570;1;1;Abbekerk, Dorpsstraat;Abbekerk;abkdor;;;;0;;;PASSENGER;
1;true;CXX;38330580;38330580;1;1;Abbekerk, Dorpsstraat;Abbekerk;abkdor;;;;0;;;PASSENGER;
1;true;CXX;38330600;38330600;1;1;Abbekerk, Oude Gemeentehuis;Abbekerk;abkgmh;;;;0;;;PASSENGER;
1;true;CXX;38330620;38330620;1;1;Lambertschaag, Mijnsherenweg;Lambertschaag;lbsmhw;;;;0;;;PASSENGER;
1;true;CXX;38330800;38330800;1;1;Abbekerk, Busstation;Abbekerk;abkbus;;;;0;;;PASSENGER;
1;true;CXX;38330801;38330801;1;1;Abbekerk, Busstation;Abbekerk;abkbus;;;;0;;;PASSENGER;
1;true;CXX;38350010;38350010;1;1;Venhuizen, Westerkerkweg;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38350020;38350020;1;1;Wijdenes, Keetman;Wijdenes;;;;;0;;;PASSENGER;
1;true;CXX;38350030;38350030;1;1;Venhuizen, Twijver;Venhuizen;ventwr;;;;0;;;PASSENGER;
1;true;CXX;38350040;38350040;1;1;Wijdenes, Noorderuitweg;Wijdenes;wydnuw;;;;0;;;PASSENGER;
1;true;CXX;38350050;38350050;1;1;Venhuizen, Tuinstraat;Venhuizen;ventus;;;;0;;;PASSENGER;
1;true;CXX;38350060;38350060;1;1;Hem, Elba;Hem;hemelb;;;;0;;;PASSENGER;
1;true;CXX;38350070;38350070;1;1;Hem, Marktweg;Hem;hemmar;;;;0;;;PASSENGER;
1;true;CXX;38350080;38350080;1;1;Hem, De Kapel;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350090;38350090;1;1;Hem, Torenweg;Hem;hemtor;;;;0;;;PASSENGER;
1;true;CXX;38350100;38350100;1;1;Hem, Schoenmaker;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350110;38350110;1;1;Hem, Zaadhandel Hem;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350120;38350120;1;1;Hem, Zaadhandel Hem;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350130;38350130;1;1;Hem, Schoenmaker;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350140;38350140;1;1;Hem, Torenweg;Hem;hemtor;;;;0;;;PASSENGER;
1;true;CXX;38350150;38350150;1;1;Hem, De Kapel;Hem;;;;;0;;;PASSENGER;
1;true;CXX;38350160;38350160;1;1;Hem, Marktweg;Hem;hemmar;;;;0;;;PASSENGER;
1;true;CXX;38350170;38350170;1;1;Hem, Elba;Hem;hemelb;;;;0;;;PASSENGER;
1;true;CXX;38350180;38350180;1;1;Venhuizen, Tuinstraat;Venhuizen;ventus;;;;0;;;PASSENGER;
1;true;CXX;38350190;38350190;1;1;Wijdenes, Noorderuitweg;Wijdenes;wydnuw;;;;0;;;PASSENGER;
1;true;CXX;38350200;38350200;1;1;Venhuizen, Twijver;Venhuizen;ventwr;;;;0;;;PASSENGER;
1;true;CXX;38360010;38360010;1;1;Opmeer, Breestraat;Opmeer;opmbus;;;;0;;;PASSENGER;
1;true;CXX;38360020;38360020;1;1;Wadway, Wadway;Wadway;wwywwy;;;;0;;;PASSENGER;
1;true;CXX;38360030;38360030;1;1;Spanbroek, Pastoor Meriusstraat;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38360040;38360040;1;1;Spanbroek, 't War;Spanbroek;spbwar;;;;0;;;PASSENGER;
1;true;CXX;38360050;38360050;1;1;Spanbroek, Verzetstraat;Spanbroek;opmvez;;;;0;;;PASSENGER;
1;true;CXX;38360060;38360060;1;1;Spanbroek, Bibeko;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38360070;38360070;1;1;Spanbroek, Spanbroekerweg;Spanbroek;spbsbw;;;;0;;;PASSENGER;
1;true;CXX;38360080;38360080;1;1;Spanbroek, Kerk;Spanbroek;spbker;;;;0;;;PASSENGER;
1;true;CXX;38360090;38360090;1;1;Spanbroek, Kerk;Spanbroek;spbker;;;;0;;;PASSENGER;
1;true;CXX;38360100;38360100;1;1;Spanbroek, Spanbroekerweg;Spanbroek;spbsbw;;;;0;;;PASSENGER;
1;true;CXX;38360110;38360110;1;1;Spanbroek, Bibeko;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38360120;38360120;1;1;Spanbroek, Verzetstraat;Spanbroek;opmvez;;;;0;;;PASSENGER;
1;true;CXX;38360130;38360130;1;1;Spanbroek, 't War;Spanbroek;spbwar;;;;0;;;PASSENGER;
1;true;CXX;38360140;38360140;1;1;Spanbroek, Pastoor Meriusstraat;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38360150;38360150;1;1;Spanbroek, Zandwerven;Spanbroek;spbzaw;;;;0;;;PASSENGER;
1;true;CXX;38360210;38360210;1;1;Spanbroek, Raadhuisje;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38360220;38360220;1;1;Spanbroek, Raadhuisje;Spanbroek;;;;;0;;;PASSENGER;
1;true;CXX;38370030;38370030;1;1;Ursem, Kerkebuurt;Ursem;ursker;;;;0;;;PASSENGER;
1;true;CXX;38370040;38370040;1;1;Rustenburg, Ophaalbrug;Rustenburg;ursrbo;;;;0;;;PASSENGER;
1;true;CXX;38370041;38370041;1;1;Rustenburg, Ophaalbrug;Rustenburg;ursrbo;;;;0;;;PASSENGER;
1;true;CXX;38370050;38370050;1;1;Ursem, De Rustenburcht;Ursem;ursbej;;;;0;;;PASSENGER;
1;true;CXX;38370111;38370111;1;1;Ursem, De Rustenburcht;Ursem;ursbej;;;;0;;;PASSENGER;
1;true;CXX;38370220;38370220;1;1;Ursem, Kerkebuurt;Ursem;ursker;;;;0;;;PASSENGER;
1;true;CXX;38400120;38400120;1;1;Bovenkarspel, Florasingel;Bovenkarspel;bokflo;;;;0;;;PASSENGER;
1;true;CXX;38400130;38400130;1;1;Bovenkarspel, Florasingel;Bovenkarspel;bokflo;;;;0;;;PASSENGER;
1;true;CXX;38400170;38400170;1;1;Bovenkarspel, R.K. Kerk;Bovenkarspel;bokhfd;;;;0;;;PASSENGER;
1;true;CXX;38400180;38400180;1;1;Bovenkarspel, R.K. Kerk;Bovenkarspel;bokhfd;;;;0;;;PASSENGER;
1;true;CXX;38400190;38400190;1;1;Bovenkarspel, Station;Bovenkarspel;bokns;;;;0;;;PASSENGER;
1;true;CXX;38400200;38400200;1;1;Bovenkarspel, Station;Bovenkarspel;bokns;;;;0;;;PASSENGER;
1;true;CXX;38400210;38400210;1;1;Bovenkarspel, Schonemansbrug;Bovenkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38400220;38400220;1;1;Bovenkarspel, Schonemansbrug;Bovenkarspel;;;;;0;;;PASSENGER;
1;true;CXX;38400520;38400520;1;1;Lutjebroek, Zesstedenweg;Lutjebroek;;;;;0;;;PASSENGER;
1;true;CXX;38401040;38401040;1;1;Bovenkarspel, Station;Bovenkarspel;gtbshf;;;;0;;;PASSENGER;
1;true;CXX;38401050;38401050;1;1;Bovenkarspel, Station;Bovenkarspel;gtbshf;;;;0;;;PASSENGER;
1;true;CXX;38401060;38401060;1;1;Grootebroek, Sluisdeur;Grootebroek;;;;;0;;;PASSENGER;
1;true;CXX;38401070;38401070;1;1;Grootebroek, Sluisdeur;Grootebroek;;;;;0;;;PASSENGER;
1;true;CXX;38401080;38401080;1;1;Grootebroek, Martinus College;Grootebroek;gtbmac;;;;0;;;PASSENGER;
1;true;CXX;38401090;38401090;1;1;Grootebroek, Martinus College;Grootebroek;gtbmac;;;;0;;;PASSENGER;
1;true;CXX;38402010;38402010;1;1;Bovenkarspel, Streekhof;Bovenkarspel;gtbwcs;;;;0;;;PASSENGER;
1;true;CXX;38402020;38402020;1;1;Bovenkarspel, Streekhof;Bovenkarspel;gtbwcs;;;;0;;;PASSENGER;
1;true;CXX;38410010;38410010;1;1;Wervershoof, Kagerbos;Wervershoof;wvhkag;;;;0;;;PASSENGER;
1;true;CXX;38410020;38410020;1;1;Zwaagdijk, Tolweg;Zwaagdijk;zwdtow;;;;0;;;PASSENGER;
1;true;CXX;38410030;38410030;1;1;Wervershoof, 't Fortuin;Wervershoof;;;;;0;;;PASSENGER;
1;true;CXX;38410040;38410040;1;1;Wervershoof, Raadhuisplein;Wervershoof;wvhgmh;;;;0;;;PASSENGER;
1;true;CXX;38410050;38410050;1;1;Wervershoof, R.K. Kerk;Wervershoof;wvhrkk;;;;0;;;PASSENGER;
1;true;CXX;38410060;38410060;1;1;Wervershoof, R.K. Kerk;Wervershoof;wvhrkk;;;;0;;;PASSENGER;
1;true;CXX;38410070;38410070;1;1;Wervershoof, Raadhuisplein;Wervershoof;wvhgmh;;;;0;;;PASSENGER;
1;true;CXX;38410080;38410080;1;1;Wervershoof, 't Fortuin;Wervershoof;;;;;0;;;PASSENGER;
1;true;CXX;38410510;38410510;1;1;Onderdijk, De Groote Vliet;Onderdijk;ondvli;;;;0;;;PASSENGER;
1;true;CXX;38410530;38410530;1;1;Onderdijk, Hotel de Ruyter;Onderdijk;ondhdr;;;;0;;;PASSENGER;
1;true;CXX;38410550;38410550;1;1;Onderdijk, R.K. Kerk;Onderdijk;ondrkk;;;;0;;;PASSENGER;
1;true;CXX;38410570;38410570;1;1;Onderdijk, Atelier Perfecto;Onderdijk;ondapf;;;;0;;;PASSENGER;
1;true;CXX;38410580;38410580;1;1;Onderdijk, Atelier Perfecto;Onderdijk;ondapf;;;;0;;;PASSENGER;
1;true;CXX;38410600;38410600;1;1;Onderdijk, R.K. Kerk;Onderdijk;ondrkk;;;;0;;;PASSENGER;
1;true;CXX;38410620;38410620;1;1;Onderdijk, Hotel de Ruyter;Onderdijk;ondhdr;;;;0;;;PASSENGER;
1;true;CXX;38411150;38411150;1;1;Wervershoof, Simon Koopmanstraat;Wervershoof;wvhskp;;;;0;;;PASSENGER;
1;true;CXX;38411170;38411170;1;1;Wervershoof, Vok Koomenweg;Wervershoof;;;;;0;;;PASSENGER;
1;true;CXX;38411200;38411200;1;1;Wervershoof, Vok Koomenweg;Wervershoof;;;;;0;;;PASSENGER;
1;true;CXX;38411220;38411220;1;1;Wervershoof, Simon Koopmanstraat;Wervershoof;wvhskp;;;;0;;;PASSENGER;
1;true;CXX;38420050;38420050;1;1;Opperdoes, De Oude Stiek;Opperdoes;opsdos;;;;0;;;PASSENGER;
1;true;CXX;38420060;38420060;1;1;Opperdoes, De Oude Stiek;Opperdoes;opsdos;;;;0;;;PASSENGER;
1;true;CXX;38420070;38420070;1;1;Medemblik, Voorhamer;Medemblik;mbkvhr;;;;0;;;PASSENGER;
1;true;CXX;38420080;38420080;1;1;Medemblik, Voorhamer;Medemblik;mbkvhr;;;;0;;;PASSENGER;
1;true;CXX;38420220;38420220;1;1;Hauwert, Liederik;Hauwert;;;;;0;;;PASSENGER;
1;true;CXX;38420530;38420530;1;1;Opperdoes, Almersdorperbrug;Opperdoes;opsadb;;;;0;;;PASSENGER;
1;true;CXX;38420540;38420540;1;1;Opperdoes, Julianastraat;Opperdoes;opswbr;;;;0;;;PASSENGER;
1;true;CXX;38420560;38420560;1;1;Opperdoes, Noorderpad;Opperdoes;opspos;;;;0;;;PASSENGER;
1;true;CXX;38420570;38420570;1;1;Opperdoes, Noorderpad;Opperdoes;opspos;;;;0;;;PASSENGER;
1;true;CXX;38420590;38420590;1;1;Opperdoes, Julianastraat;Opperdoes;opswbr;;;;0;;;PASSENGER;
1;true;CXX;38420610;38420610;1;1;Opperdoes, Almereweg;Opperdoes;opsalm;;;;0;;;PASSENGER;
1;true;CXX;38420620;38420620;1;1;Opperdoes, Almereweg;Opperdoes;opsalm;;;;0;;;PASSENGER;
1;true;CXX;38430020;38430020;1;1;Lambertschaag, Oosterboekelweg;Lambertschaag;lbsobw;;;;0;;;PASSENGER;
1;true;CXX;38430040;38430040;1;1;Lambertschaag, 't Wagenwiel;Lambertschaag;lbswag;;;;0;;;PASSENGER;
1;true;CXX;38430050;38430050;1;1;Lambertschaag, 't Wagenwiel;Lambertschaag;lbswag;;;;0;;;PASSENGER;
1;true;CXX;38430060;38430060;1;1;Middenmeer, Agriport 2;Middenmeer;mdmag2;;;;0;;;PASSENGER;
1;true;CXX;38430070;38430070;1;1;Middenmeer, Agriport 2;Middenmeer;mdmag2;;;;0;;;PASSENGER;
1;true;CXX;38430080;38430080;1;1;Middenmeer, Agriport 1;Middenmeer;mdmag1;;;;0;;;PASSENGER;
1;true;CXX;38430090;38430090;1;1;Middenmeer, Agriport 1;Middenmeer;mdmag1;;;;0;;;PASSENGER;
1;true;CXX;38450020;38450020;1;1;Venhuizen, Westerkerkweg;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38450030;38450030;1;1;Venhuizen, De Buurt;Venhuizen;venkwg;;;;0;;;PASSENGER;
1;true;CXX;38450040;38450040;1;1;Venhuizen, N.H. Kerk;Venhuizen;vennhk;;;;0;;;PASSENGER;
1;true;CXX;38450050;38450050;1;1;Venhuizen, De Buurt;Venhuizen;venkwg;;;;0;;;PASSENGER;
1;true;CXX;38450060;38450060;1;1;Venhuizen, Kerkweg;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38450090;38450090;1;1;Venhuizen, Kerkweg;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38450110;38450110;1;1;Venhuizen, N.H. Kerk;Venhuizen;vennhk;;;;0;;;PASSENGER;
1;true;CXX;38450130;38450130;1;1;Venhuizen, Bowling;Venhuizen;venbwl;;;;0;;;PASSENGER;
1;true;CXX;38450140;38450140;1;1;Venhuizen, Bowling;Venhuizen;venbwl;;;;0;;;PASSENGER;
1;true;CXX;38450150;38450150;1;1;Venhuizen, De Hout;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38450160;38450160;1;1;Venhuizen, De Hout;Venhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38460010;38460010;1;1;Hoogwoud, Raadhuisstraat;Hoogwoud;howgmh;;;;0;;;PASSENGER;
1;true;CXX;38460020;38460020;1;1;Opmeer, Breestraat;Opmeer;opmbus;;;;0;;;PASSENGER;
1;true;CXX;38460030;38460030;1;1;Hoogwoud, Burg. Heijmansstraat;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460040;38460040;1;1;Opmeer, Gemeentehuis;Opmeer;opmgmh;;;;0;;;PASSENGER;
1;true;CXX;38460050;38460050;1;1;Hoogwoud, Herenweg;Hoogwoud;howhrw;;;;0;;;PASSENGER;
1;true;CXX;38460060;38460060;1;1;Opmeer, Pinksterbloem;Opmeer;;;;;0;;;PASSENGER;
1;true;CXX;38460070;38460070;1;1;Hoogwoud, De Stolp;Hoogwoud;howdst;;;;0;;;PASSENGER;
1;true;CXX;38460080;38460080;1;1;Opmeer, Planetenlaan;Opmeer;;;;;0;;;PASSENGER;
1;true;CXX;38460090;38460090;1;1;Hoogwoud, De Dars;Hoogwoud;howdda;;;;0;;;PASSENGER;
1;true;CXX;38460100;38460100;1;1;Opmeer, Akkerwinde;Opmeer;opmakw;;;;0;;;PASSENGER;
1;true;CXX;38460110;38460110;1;1;Hoogwoud, A. v. Beierenstraat;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460120;38460120;1;1;Opmeer, Koningspade;Opmeer;howkop;;;;0;;;PASSENGER;
1;true;CXX;38460130;38460130;1;1;Opmeer, Koningspade;Opmeer;howkop;;;;0;;;PASSENGER;
1;true;CXX;38460140;38460140;1;1;Hoogwoud, C. v. Nootstraat;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460150;38460150;1;1;Opmeer, Akkerwinde;Opmeer;opmakw;;;;0;;;PASSENGER;
1;true;CXX;38460160;38460160;1;1;Hoogwoud, A. Slickerstraat;Hoogwoud;howsli;;;;0;;;PASSENGER;
1;true;CXX;38460170;38460170;1;1;Opmeer, Planetenlaan;Opmeer;;;;;0;;;PASSENGER;
1;true;CXX;38460180;38460180;1;1;Hoogwoud, Lastdrager;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460190;38460190;1;1;Opmeer, Pinksterbloem;Opmeer;;;;;0;;;PASSENGER;
1;true;CXX;38460210;38460210;1;1;Opmeer, Gemeentehuis;Opmeer;opmgmh;;;;0;;;PASSENGER;
1;true;CXX;38460260;38460260;1;1;Aartswoud, Zuiderzeestraat;Aartswoud;dwrzzs;;;;0;;;PASSENGER;
1;true;CXX;38460270;38460270;1;1;Aartswoud, Zuiderzeestraat;Aartswoud;dwrzzs;;;;0;;;PASSENGER;
1;true;CXX;38460280;38460280;1;1;De Weere, Beatrixlaan;De Weere;;;;;0;;;PASSENGER;
1;true;CXX;38460290;38460290;1;1;De Weere, Beatrixlaan;De Weere;;;;;0;;;PASSENGER;
1;true;CXX;38460310;38460310;1;1;Hoogwoud, De Stolp;Hoogwoud;howdst;;;;0;;;PASSENGER;
1;true;CXX;38460320;38460320;1;1;De Weere, Driestedenweg;De Weere;;;;;0;;;PASSENGER;
1;true;CXX;38460330;38460330;1;1;De Weere, Driestedenweg;De Weere;;;;;0;;;PASSENGER;
1;true;CXX;38460360;38460360;1;1;Hoogwoud, Oosterboekelweg;Hoogwoud;howobw;;;;0;;;PASSENGER;
1;true;CXX;38460370;38460370;1;1;Hoogwoud, Oosterboekelweg;Hoogwoud;howobw;;;;0;;;PASSENGER;
1;true;CXX;38460380;38460380;1;1;Aartswoud, Schoolstraat;Aartswoud;howsch;;;;0;;;PASSENGER;
1;true;CXX;38460390;38460390;1;1;Aartswoud, Schoolstraat;Aartswoud;howsch;;;;0;;;PASSENGER;
1;true;CXX;38460410;38460410;1;1;Hoogwoud, R.K. Kerk;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460420;38460420;1;1;Hoogwoud, R.K. Kerk;Hoogwoud;;;;;0;;;PASSENGER;
1;true;CXX;38460430;38460430;1;1;Hoogwoud, Gouwe;Hoogwoud;howgrw;;;;0;;;PASSENGER;
1;true;CXX;38460440;38460440;1;1;Aartswoud, Schoolstraat;Aartswoud;;;;;0;;;PASSENGER;
1;true;CXX;38460450;38460450;1;1;Hoogwoud, Gouwe;Hoogwoud;howgrw;;;;0;;;PASSENGER;
1;true;CXX;38460460;38460460;1;1;Aartswoud, Schoolstraat;Aartswoud;;;;;0;;;PASSENGER;
1;true;CXX;38460470;38460470;1;1;Hoogwoud, Raadhuisstraat;Hoogwoud;howgmh;;;;0;;;PASSENGER;
1;true;CXX;38500010;38500010;1;1;Enkhuizen, Station;Enkhuizen;ekzns;;;;0;;;PASSENGER;
1;true;CXX;38500011;38500011;1;1;Enkhuizen, Station;Enkhuizen;ekzns;;;;0;;;PASSENGER;
1;true;CXX;38500130;38500130;1;1;Enkhuizen, Gezondheidscentr.Molenweg;Enkhuizen;ekzwes;;;;0;;;PASSENGER;
1;true;CXX;38500140;38500140;1;1;Enkhuizen, Westeinde;Enkhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38500150;38500150;1;1;Enkhuizen, Westeinde;Enkhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38500160;38500160;1;1;Enkhuizen, Gezondheidscentr.Molenweg;Enkhuizen;ekzwes;;;;0;;;PASSENGER;
1;true;CXX;38500210;38500210;1;1;Enkhuizen, Kruideel;Enkhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38500220;38500220;1;1;Enkhuizen, Kruideel;Enkhuizen;;;;;0;;;PASSENGER;
1;true;CXX;38500230;38500230;1;1;Enkhuizen, Kweekwal;Enkhuizen;ekztoe;;;;0;;;PASSENGER;
1;true;CXX;38500260;38500260;1;1;Enkhuizen, Kweekwal;Enkhuizen;ekztoe;;;;0;;;PASSENGER;
1;true;CXX;38500290;38500290;1;1;Enkhuizen, Kadijken;Enkhuizen;ekzkad;;;;0;;;PASSENGER;
1;true;CXX;38500300;38500300;1;1;Enkhuizen, Kadijken;Enkhuizen;ekzkad;;;;0;;;PASSENGER;
1;true;CXX;38500520;38500520;1;1;Enkhuizen, Poortland;Enkhuizen;ekzpoo;;;;0;;;PASSENGER;
1;true;CXX;38500550;38500550;1;1;Enkhuizen, Flosbeugel;Enkhuizen;ekzflo;;;;0;;;PASSENGER;
1;true;CXX;38500570;38500570;1;1;Enkhuizen, Kastanjelaan;Enkhuizen;ekzkas;;;;0;;;PASSENGER;
1;true;CXX;38500580;38500580;1;1;Enkhuizen, Meeuwenlaan;Enkhuizen;ekzmee;;;;0;;;PASSENGER;
1;true;CXX;38500590;38500590;1;1;Enkhuizen, Meeuwenlaan;Enkhuizen;ekzmee;;;;0;;;PASSENGER;
1;true;CXX;38500600;38500600;1;1;Enkhuizen, Kastanjelaan;Enkhuizen;ekzkas;;;;0;;;PASSENGER;
1;true;CXX;38500620;38500620;1;1;Enkhuizen, Flosbeugel;Enkhuizen;ekzflo;;;;0;;;PASSENGER;
1;true;CXX;38500650;38500650;1;1;Enkhuizen, Poortland;Enkhuizen;ekzpoo;;;;0;;;PASSENGER;
